"Zip Code","Place Name",State,County,Lat,Long
0595318,09El Portal,02CA,08Mariposa,0737.6747,09-119.7841
0595319,06Empire,02CA,10Stanislaus,0737.6382,09-120.9005
0595320,07Escalon,02CA,11San Joaquin,0737.7983,09-121.0006
0595321,09Groveland,02CA,08Tuolumne,0737.8298,09-120.1037
0595322,07Gustine,02CA,06Merced,0737.2001,09-121.0047
0595323,07Hickman,02CA,10Stanislaus,0737.6156,09-120.7011
0595324,06Hilmar,02CA,06Merced,0737.4002,09-120.8723
0595325,08Hornitos,02CA,08Mariposa,0737.4676,09-120.2793
0595326,07Hughson,02CA,10Stanislaus,0737.5964,09-120.8627
0595327,09Jamestown,02CA,08Tuolumne,0737.8906,09-120.4717
0595328,05Keyes,02CA,10Stanislaus,0737.5591,09-120.9148
0595329,09La Grange,02CA,10Stanislaus,0737.6899,09-120.3851
0595330,07Lathrop,02CA,11San Joaquin,0737.8209,09-121.2827
0595333,08Le Grand,02CA,06Merced,0737.2496,09-120.2667
0595334,10Livingston,02CA,06Merced,0737.3763,09-120.7252
0595335,09Long Barn,02CA,08Tuolumne,0638.093,09-120.1344
0595336,07Manteca,02CA,11San Joaquin,0737.8134,09-121.2132
0595337,07Manteca,02CA,11San Joaquin,0737.7808,09-121.2344
0595338,08Mariposa,02CA,08Mariposa,0737.4931,09-119.9219
0595340,06Merced,02CA,06Merced,0737.2983,09-120.4649
0595341,06Merced,02CA,06Merced,0737.2308,09-120.5144
0595343,06Merced,02CA,06Merced,0737.3082,07-120.48
0595344,06Merced,02CA,06Merced,0737.3082,07-120.48
0595345,08Midpines,02CA,08Mariposa,0737.5757,09-119.9601
0595346,14Mi Wuk Village,02CA,08Tuolumne,0738.0675,09-120.1794
0595347,08Moccasin,02CA,08Tuolumne,0737.8108,09-120.2988
0595348,06Merced,02CA,06Merced,0737.3302,08-120.508
0595350,07Modesto,02CA,10Stanislaus,0737.6746,09-121.0113
0595351,07Modesto,02CA,10Stanislaus,0737.6236,09-120.9966
0595352,07Modesto,02CA,10Stanislaus,0737.6566,09-121.0191
0595353,07Modesto,02CA,10Stanislaus,0737.6424,09-120.9999
0595354,07Modesto,02CA,10Stanislaus,0737.6409,09-120.9749
0595355,07Modesto,02CA,10Stanislaus,0737.6717,09-120.9482
0595356,07Modesto,02CA,10Stanislaus,0737.7005,09-121.0252
0595357,07Modesto,02CA,10Stanislaus,0737.6693,09-120.8817
0595358,07Modesto,02CA,10Stanislaus,0737.6237,09-121.0438
0595360,06Newman,02CA,10Stanislaus,0737.3097,09-121.0805
0595361,07Oakdale,02CA,10Stanislaus,0737.7741,09-120.8377
0595363,09Patterson,02CA,10Stanislaus,0737.4826,09-121.1648
0595364,09Pinecrest,02CA,08Tuolumne,0738.1889,09-119.9924
0595365,07Planada,02CA,06Merced,0737.2908,09-120.3185
0595366,05Ripon,02CA,11San Joaquin,0737.7491,09-121.1284
0595367,09Riverbank,02CA,10Stanislaus,0737.7298,08-120.942
0595368,06Salida,02CA,10Stanislaus,0737.7083,09-121.0864
0595369,08Snelling,02CA,06Merced,0737.5354,08-120.378
0595370,06Sonora,02CA,08Tuolumne,0737.9957,09-120.3368
0595372,12Soulsbyville,02CA,08Tuolumne,0737.9926,09-120.2624
0595373,08Standard,02CA,08Tuolumne,0737.9666,09-120.3108
0595374,09Stevinson,02CA,06Merced,0737.3283,09-120.8764
0595375,10Strawberry,02CA,08Tuolumne,0738.2042,09-120.0101
0595376,05Tracy,02CA,11San Joaquin,0737.7383,09-121.4345
0595377,05Tracy,02CA,11San Joaquin,0737.6567,09-121.4955
0595378,05Tracy,02CA,11San Joaquin,0737.6761,08-121.433
0595379,08Tuolumne,02CA,08Tuolumne,0737.9678,09-120.2357
0595380,07Turlock,02CA,10Stanislaus,0737.4888,09-120.8535
0595381,07Turlock,02CA,10Stanislaus,0737.4994,09-120.8428
0595382,07Turlock,02CA,10Stanislaus,0737.5239,09-120.8517
0595383,11Twain Harte,02CA,08Tuolumne,0738.0454,09-120.2178
0595385,08Vernalis,02CA,11San Joaquin,0737.6176,09-121.2581
0595386,09Waterford,02CA,10Stanislaus,0637.652,09-120.7292
0595387,07Westley,02CA,10Stanislaus,0737.5452,09-121.2255
0595388,06Winton,02CA,06Merced,0737.4014,09-120.6045
0595389,22Yosemite National Park,02CA,08Mariposa,0737.7314,09-119.6489
0595391,05Tracy,02CA,11San Joaquin,0737.7695,09-121.5397
0595397,07Modesto,02CA,10Stanislaus,0737.6566,09-121.0191
0595401,10Santa Rosa,02CA,06Sonoma,0738.4432,09-122.7547
0595402,10Santa Rosa,02CA,06Sonoma,0738.4399,09-122.7096
0595403,10Santa Rosa,02CA,06Sonoma,0738.4822,09-122.7473
0595404,10Santa Rosa,02CA,06Sonoma,0738.4534,09-122.6878
0595405,10Santa Rosa,02CA,06Sonoma,0738.4386,09-122.6727
0595406,10Santa Rosa,02CA,06Sonoma,0738.4399,09-122.7096
0595407,10Santa Rosa,02CA,06Sonoma,0738.4089,09-122.7339
0595409,10Santa Rosa,02CA,06Sonoma,0738.4592,09-122.6393
0595410,06Albion,02CA,09Mendocino,0739.2131,07-123.72
0595412,09Annapolis,02CA,06Sonoma,0738.7026,09-123.3539
0595415,09Boonville,02CA,09Mendocino,0739.0197,09-123.3856
0595416,17Boyes Hot Springs,02CA,06Sonoma,0738.3141,09-122.4843
0595417,09Branscomb,02CA,09Mendocino,0739.6949,09-123.5527
0595418,08Calpella,02CA,09Mendocino,0739.2214,09-123.2154
0595419,11Camp Meeker,02CA,06Sonoma,0638.425,09-122.9485
0595420,06Caspar,02CA,09Mendocino,0739.3629,09-123.7944
0595421,08Cazadero,02CA,06Sonoma,0738.5918,09-123.1965
0595422,09Clearlake,02CA,04Lake,0738.9576,08-122.636
0595423,14Clearlake Oaks,02CA,04Lake,0739.0664,09-122.6558
0595424,14Clearlake Park,02CA,04Lake,0738.9666,07-122.65
0595425,10Cloverdale,02CA,06Sonoma,0738.7931,09-123.0074
0595426,04Cobb,02CA,04Lake,0738.8155,09-122.7132
0595427,08Comptche,02CA,09Mendocino,0739.2767,09-123.5873
0595428,06Covelo,02CA,09Mendocino,0539.82,09-123.0585
0595429,08Dos Rios,02CA,09Mendocino,0739.7168,09-123.3533
0595430,13Duncans Mills,02CA,06Sonoma,0738.3929,09-123.0057
0595431,08Eldridge,02CA,06Sonoma,0738.3348,09-122.5055
0595432,03Elk,02CA,09Mendocino,0739.1593,09-123.7219
0595433,09El Verano,02CA,06Sonoma,0738.2993,09-122.4867
0595435,06Finley,02CA,04Lake,0738.9639,09-122.9009
0595436,11Forestville,02CA,06Sonoma,0738.4923,09-122.9042
0595437,10Fort Bragg,02CA,09Mendocino,0739.4402,09-123.7703
0595439,06Fulton,02CA,06Sonoma,0738.4947,09-122.7761
0595441,11Geyserville,02CA,06Sonoma,0738.7173,09-122.8834
0595442,10Glen Ellen,02CA,06Sonoma,0738.3662,09-122.5196
0595443,09Glenhaven,02CA,04Lake,0739.0263,08-122.733
0595444,06Graton,02CA,06Sonoma,0738.4335,09-122.8676
0595445,07Gualala,02CA,09Mendocino,0738.8251,09-123.5399
0595446,11Guerneville,02CA,06Sonoma,0738.5055,09-122.9965
0595448,10Healdsburg,02CA,06Sonoma,0738.6184,08-122.862
0595449,07Hopland,02CA,09Mendocino,0638.938,09-123.0703
0595450,06Jenner,02CA,06Sonoma,0738.4987,09-123.1974
0595451,11Kelseyville,02CA,04Lake,0738.9421,09-122.7777
0595452,07Kenwood,02CA,06Sonoma,0738.4168,09-122.5547
0595453,08Lakeport,02CA,04Lake,0639.047,09-122.9328
0595454,11Laytonville,02CA,09Mendocino,0739.6627,09-123.4929
0595456,12Little River,02CA,09Mendocino,0739.2707,09-123.7883
0595457,10Lower Lake,02CA,04Lake,0738.8915,09-122.5914
0595458,07Lucerne,02CA,04Lake,0739.0783,09-122.7846
0595459,10Manchester,02CA,09Mendocino,0739.0097,09-123.6523
0595460,09Mendocino,02CA,09Mendocino,0739.3173,09-123.7739
0595461,10Middletown,02CA,04Lake,0738.7824,09-122.6487
0595462,09Monte Rio,02CA,06Sonoma,0738.4706,09-123.0172
0595463,07Navarro,02CA,09Mendocino,0639.185,09-123.5268
0595464,04Nice,02CA,04Lake,0739.1194,09-122.8315
0595465,10Occidental,02CA,06Sonoma,0738.4087,09-122.9954
0595466,05Philo,02CA,09Mendocino,0739.0657,08-123.445
0595467,18Hidden Valley Lake,02CA,04Lake,0738.8036,09-122.5407
0595468,11Point Arena,02CA,09Mendocino,0738.9152,06-123.6
0595469,13Potter Valley,02CA,09Mendocino,0739.3932,09-123.0647
0595470,14Redwood Valley,02CA,09Mendocino,0739.2779,09-123.2243
0595471,08Rio Nido,02CA,06Sonoma,0738.4905,09-123.0331
0595472,10Sebastopol,02CA,06Sonoma,0738.3941,09-122.8433
0595473,10Sebastopol,02CA,06Sonoma,0738.4022,09-122.8227
0595476,06Sonoma,02CA,06Sonoma,0738.2849,09-122.4696
0595480,14Stewarts Point,02CA,06Sonoma,0738.7082,09-123.3478
0595481,07Talmage,02CA,09Mendocino,0739.1269,09-123.1658
0595482,05Ukiah,02CA,09Mendocino,0739.1552,09-123.1951
0595485,10Upper Lake,02CA,04Lake,0739.1804,09-122.9144
0595486,12Villa Grande,02CA,06Sonoma,0738.4741,09-123.0242
0595487,08Vineburg,02CA,06Sonoma,0738.2725,09-122.4375
0595488,08Westport,02CA,09Mendocino,0739.6843,09-123.7686
0595490,07Willits,02CA,09Mendocino,0739.4493,09-123.3679
0595492,07Windsor,02CA,06Sonoma,0738.5443,09-122.8073
0595493,14Witter Springs,02CA,04Lake,0739.1821,09-122.9711
0595494,09Yorkville,02CA,09Mendocino,0738.9235,09-123.2973
0595497,13The Sea Ranch,02CA,06Sonoma,0738.7256,09-123.4675
0595501,06Eureka,02CA,08Humboldt,0740.7938,09-124.1573
0595502,06Eureka,02CA,08Humboldt,0740.7965,09-124.1737
0595503,06Eureka,02CA,08Humboldt,0740.7592,09-124.1593
0595511,10Alderpoint,02CA,08Humboldt,0740.1676,09-123.6192
0595514,10Blocksburg,02CA,08Humboldt,0740.2987,09-123.6576
0595518,06Arcata,02CA,08Humboldt,0740.8685,09-124.0856
0595519,13Mckinleyville,02CA,08Humboldt,0740.9465,09-124.0834
0595521,06Arcata,02CA,08Humboldt,0740.8742,09-124.0765
0595524,07Bayside,02CA,08Humboldt,0740.8266,09-124.0552
0595525,09Blue Lake,02CA,08Humboldt,0740.9374,09-123.8913
0595526,11Bridgeville,02CA,08Humboldt,0740.4693,09-123.7998
0595527,11Burnt Ranch,02CA,07Trinity,0740.7897,09-123.4113
0595528,08Carlotta,02CA,08Humboldt,0640.507,09-123.9743
0595531,13Crescent City,02CA,09Del Norte,0741.7817,09-124.1332
0595532,13Crescent City,02CA,09Del Norte,0741.7561,09-124.2005
0595534,06Cutten,02CA,08Humboldt,0740.7965,09-124.1737
0595536,08Ferndale,02CA,08Humboldt,0740.5259,09-124.2514
0595537,14Fields Landing,02CA,08Humboldt,0740.7268,09-124.2174
0595538,09Fort Dick,02CA,09Del Norte,0741.8679,08-124.149
0595540,07Fortuna,02CA,08Humboldt,0740.5835,09-124.1473
0595542,11Garberville,02CA,08Humboldt,0740.0864,09-123.7991
0595543,07Gasquet,02CA,09Del Norte,0741.9056,08-123.831
0595545,08Honeydew,02CA,08Humboldt,0740.2421,09-124.0972
0595546,05Hoopa,02CA,08Humboldt,0741.0504,09-123.6742
0595547,10Hydesville,02CA,08Humboldt,0740.5485,09-124.0847
0595548,07Klamath,02CA,09Del Norte,0741.5804,09-124.0387
0595549,08Kneeland,02CA,08Humboldt,0740.6405,09-123.8826
0595550,06Korbel,02CA,08Humboldt,0740.7775,09-123.8486
0595551,06Loleta,02CA,08Humboldt,0740.6589,09-124.2251
0595552,09Mad River,02CA,07Trinity,0740.3316,09-123.3904
0595553,07Miranda,02CA,08Humboldt,0740.2397,09-123.8077
0595554,10Myers Flat,02CA,08Humboldt,0740.2841,09-123.7945
0595555,05Orick,02CA,08Humboldt,0741.3596,09-124.0317
0595556,07Orleans,02CA,08Humboldt,0741.3115,09-123.5399
0595558,08Petrolia,02CA,08Humboldt,0740.2868,09-124.2271
0595559,13Phillipsville,02CA,08Humboldt,0740.2008,09-123.7735
0595560,06Redway,02CA,08Humboldt,0740.1201,09-123.8234
0595562,08Rio Dell,02CA,08Humboldt,0740.4987,09-124.1102
0595563,06Salyer,02CA,07Trinity,0740.8558,08-123.573
0595564,05Samoa,02CA,08Humboldt,0740.8037,09-124.1936
0595565,06Scotia,02CA,08Humboldt,0740.4583,09-124.0517
0595567,11Smith River,02CA,09Del Norte,0741.9404,09-124.1587
0595568,09Somes Bar,02CA,08Siskiyou,0741.4533,09-123.4634
0595569,08Redcrest,02CA,08Humboldt,0740.3437,09-123.9095
0595570,08Trinidad,02CA,08Humboldt,0741.0593,09-124.1431
0595571,05Weott,02CA,08Humboldt,0740.3218,09-123.9217
0595573,12Willow Creek,02CA,08Humboldt,0740.9484,09-123.6276
0595585,07Leggett,02CA,09Mendocino,0739.8481,09-123.6615
0595587,06Piercy,02CA,09Mendocino,0739.9465,09-123.7552
0595589,10Whitethorn,02CA,08Humboldt,0740.0231,09-124.0139
0595595,05Zenia,02CA,07Trinity,0740.2147,09-123.3911
0595601,11Amador City,02CA,06Amador,0738.4194,08-120.823
0595602,06Auburn,02CA,06Placer,0738.9829,09-121.0944
0595603,06Auburn,02CA,06Placer,0738.9115,07-121.08
0595604,06Auburn,02CA,06Placer,0738.9029,08-121.067
0595605,15West Sacramento,02CA,04Yolo,0738.5927,09-121.5325
0595606,06Brooks,02CA,04Yolo,0738.8065,09-122.2039
0595607,05Capay,02CA,04Yolo,0738.7209,09-122.0912
0595608,10Carmichael,02CA,10Sacramento,0738.6284,09-121.3287
0595609,10Carmichael,02CA,10Sacramento,0738.6257,09-121.3272
0595610,14Citrus Heights,02CA,10Sacramento,0738.6946,09-121.2692
0595611,14Citrus Heights,02CA,10Sacramento,0738.7072,07-121.28
0595612,10Clarksburg,02CA,04Yolo,0738.3945,09-121.5641
0595613,06Coloma,02CA,09El Dorado,0438.8,09-120.8891
0595614,04Cool,02CA,09El Dorado,0738.8923,09-120.9802
0595615,09Courtland,02CA,10Sacramento,0738.3137,08-121.563
0595616,05Davis,02CA,04Yolo,0738.5538,09-121.7418
0595617,05Davis,02CA,04Yolo,0738.5494,09-121.7253
0595618,05Davis,02CA,04Yolo,0738.5449,09-121.7405
0595619,15Diamond Springs,02CA,09El Dorado,0738.6865,09-120.8145
0595620,05Dixon,02CA,06Solano,0738.4403,09-121.8088
0595621,14Citrus Heights,02CA,10Sacramento,0738.6952,09-121.3075
0595623,09El Dorado,02CA,09El Dorado,0638.633,09-120.8498
0595624,09Elk Grove,02CA,10Sacramento,0738.4232,09-121.3599
0595625,06Elmira,02CA,06Solano,0738.3482,07-121.91
0595626,07Elverta,02CA,10Sacramento,0738.7233,09-121.4497
0595627,07Esparto,02CA,04Yolo,0738.7061,09-122.0152
0595628,09Fair Oaks,02CA,10Sacramento,0738.6554,09-121.2611
0595629,10Fiddletown,02CA,06Amador,0738.5234,09-120.6763
0595630,06Folsom,02CA,10Sacramento,0738.6709,09-121.1529
0595631,10Foresthill,02CA,06Placer,0739.0682,09-120.7224
0595632,04Galt,02CA,10Sacramento,0738.2691,06-121.3
0595633,13Garden Valley,02CA,09El Dorado,0738.8665,09-120.8567
0595634,10Georgetown,02CA,09El Dorado,0738.9185,09-120.7599
0595635,09Greenwood,02CA,09El Dorado,0738.9143,09-120.9001
0595636,13Grizzly Flats,02CA,09El Dorado,0738.6489,09-120.5098
0595637,06Guinda,02CA,04Yolo,0738.8407,09-122.2036
0595638,06Herald,02CA,10Sacramento,0738.3119,09-121.1729
0595639,04Hood,02CA,10Sacramento,0738.3702,09-121.5143
0595640,04Ione,02CA,06Amador,0738.3324,09-120.9418
0595641,07Isleton,02CA,10Sacramento,0638.157,09-121.6066
0595642,07Jackson,02CA,06Amador,0738.3545,09-120.7573
0595644,10Kit Carson,02CA,06Amador,0738.6707,09-120.1135
0595645,15Knights Landing,02CA,04Yolo,0738.8517,09-121.7334
0595646,08Kirkwood,02CA,06Alpine,0738.6918,09-120.0736
0595648,07Lincoln,02CA,06Placer,0738.8942,09-121.2908
0595650,06Loomis,02CA,06Placer,0738.8071,09-121.1698
0595651,05Lotus,02CA,09El Dorado,0738.8278,09-120.9238
0595652,09Mcclellan,02CA,10Sacramento,0738.6621,09-121.3955
0595653,07Madison,02CA,04Yolo,0738.6802,09-121.9721
0595654,07Martell,02CA,06Amador,0738.3515,09-120.7752
0595655,06Mather,02CA,10Sacramento,0738.5579,08-121.291
0595656,11Mount Aukum,02CA,09El Dorado,0538.55,09-120.7304
0595658,09Newcastle,02CA,06Placer,0738.8763,08-121.143
0595659,08Nicolaus,02CA,06Sutter,0738.8657,08-121.557
0595660,15North Highlands,02CA,10Sacramento,0738.6707,09-121.3781
0595661,09Roseville,02CA,06Placer,0738.7346,08-121.234
0595662,10Orangevale,02CA,10Sacramento,0738.6845,09-121.2256
0595663,06Penryn,02CA,06Placer,0738.8567,09-121.1791
0595664,10Pilot Hill,02CA,09El Dorado,0738.8135,09-121.0308
0595665,10Pine Grove,02CA,06Amador,0738.4049,09-120.6544
0595666,07Pioneer,02CA,06Amador,0738.4319,09-120.5719
0595667,11Placerville,02CA,09El Dorado,0738.7195,09-120.8046
0595668,14Pleasant Grove,02CA,06Sutter,0738.8115,09-121.4982
0595669,08Plymouth,02CA,06Amador,0738.4916,09-120.8819
0595670,14Rancho Cordova,02CA,10Sacramento,0738.6072,09-121.2761
0595671,07Represa,02CA,10Sacramento,0738.7065,09-121.1694
0595672,06Rescue,02CA,09El Dorado,0738.7194,09-120.9945
0595673,09Rio Linda,02CA,10Sacramento,0738.6895,09-121.4479
0595674,07Rio Oso,02CA,06Sutter,0638.967,09-121.4773
0595675,11River Pines,02CA,06Amador,0738.5463,08-120.743
0595676,07Robbins,02CA,06Sutter,0738.8702,09-121.7052
0595677,07Rocklin,02CA,06Placer,0738.7877,09-121.2366
0595678,09Roseville,02CA,06Placer,0738.7609,09-121.2867
0595679,06Rumsey,02CA,04Yolo,0738.8953,09-122.3079
0595680,04Ryde,02CA,10Sacramento,0738.2386,09-121.5594
0595681,08Sheridan,02CA,06Placer,0738.9953,08-121.368
0595682,15Shingle Springs,02CA,09El Dorado,0738.6465,09-120.9641
0595683,11Sloughhouse,02CA,10Sacramento,0738.5143,09-121.0964
0595684,08Somerset,02CA,09El Dorado,0738.5953,09-120.5949
0595685,12Sutter Creek,02CA,06Amador,0738.4175,09-120.7951
0595686,08Thornton,02CA,11San Joaquin,0738.2261,09-121.4236
0595687,09Vacaville,02CA,06Solano,0738.3482,09-121.9538
0595688,09Vacaville,02CA,06Solano,0738.3847,09-121.9887
0595689,07Volcano,02CA,06Amador,0738.4765,09-120.6017
0595690,12Walnut Grove,02CA,10Sacramento,0738.2396,09-121.5443
0595691,15West Sacramento,02CA,04Yolo,0738.5673,09-121.5516
0595692,09Wheatland,02CA,04Yuba,0739.0337,09-121.4235
0595693,06Wilton,02CA,10Sacramento,0738.3983,09-121.2303
0595694,07Winters,02CA,04Yolo,0738.5322,09-121.9676
0595695,08Woodland,02CA,04Yolo,0738.6816,09-121.8052
0595696,09Vacaville,02CA,06Solano,0538.43,09-122.0168
0595697,04Yolo,02CA,04Yolo,0738.7343,09-121.8066
0595698,06Zamora,02CA,04Yolo,0738.8204,09-121.9191
0595699,07Drytown,02CA,06Amador,0738.4411,09-120.8533
0595701,04Alta,02CA,06Placer,0739.2441,09-120.7531
0595703,09Applegate,02CA,06Placer,0739.0007,09-120.9924
0595709,06Camino,02CA,09El Dorado,0638.747,09-120.6743
0595712,12Chicago Park,02CA,06Nevada,0639.143,09-120.9666
0595713,06Colfax,02CA,06Placer,0739.0783,09-120.9549
0595714,10Dutch Flat,02CA,06Placer,0739.1978,09-120.8262
0595715,12Emigrant Gap,02CA,06Placer,0739.2968,09-120.6727
0595717,08Gold Run,02CA,06Placer,0639.171,09-120.8601
0595720,06Kyburz,02CA,09El Dorado,0738.7825,09-120.2569
0595721,09Echo Lake,02CA,09El Dorado,0738.8338,09-120.0416
0595722,12Meadow Vista,02CA,06Placer,0739.0031,09-121.0292
0595724,06Norden,02CA,06Nevada,0739.2966,09-120.4317
0595726,13Pollock Pines,02CA,09El Dorado,0738.7708,09-120.5427
0595728,12Soda Springs,02CA,06Nevada,0639.317,09-120.4259
0595735,12Twin Bridges,02CA,09El Dorado,0738.8092,09-120.1242
0595736,06Weimar,02CA,06Placer,0739.0375,09-120.9713
0595741,14Rancho Cordova,02CA,10Sacramento,0738.5891,09-121.3016
0595742,14Rancho Cordova,02CA,10Sacramento,0738.5981,09-121.2153
0595746,11Granite Bay,02CA,06Placer,0738.7435,09-121.1897
0595747,09Roseville,02CA,06Placer,0738.7703,09-121.3372
0595757,09Elk Grove,02CA,10Sacramento,0738.4081,09-121.4294
0595758,09Elk Grove,02CA,10Sacramento,0738.4243,08-121.437
0595759,09Elk Grove,02CA,10Sacramento,0638.407,09-121.3752
0595762,15El Dorado Hills,02CA,09El Dorado,0638.685,08-121.068
0595763,06Folsom,02CA,10Sacramento,0638.678,08-121.175
0595765,07Rocklin,02CA,06Placer,0738.8136,09-121.2677
0595776,08Woodland,02CA,04Yolo,0738.6808,09-121.7411
0595798,15West Sacramento,02CA,04Yolo,0738.5805,09-121.5291
0595799,15West Sacramento,02CA,04Yolo,0738.5713,09-121.5715
0595811,10Sacramento,02CA,10Sacramento,0738.5762,08-121.488
0595812,10Sacramento,02CA,10Sacramento,0738.5822,09-121.4943
0595813,10Sacramento,02CA,10Sacramento,0738.6026,09-121.4475
0595814,10Sacramento,02CA,10Sacramento,0738.5804,09-121.4922
0595815,10Sacramento,02CA,10Sacramento,0738.6093,09-121.4443
0595816,10Sacramento,02CA,10Sacramento,0738.5728,09-121.4675
0595817,10Sacramento,02CA,10Sacramento,0738.5498,09-121.4583
0595818,10Sacramento,02CA,10Sacramento,0738.5568,09-121.4929
0595819,10Sacramento,02CA,10Sacramento,0738.5683,09-121.4366
0595820,10Sacramento,02CA,10Sacramento,0738.5347,09-121.4451
0595821,10Sacramento,02CA,10Sacramento,0738.6239,09-121.3837
0595822,10Sacramento,02CA,10Sacramento,0738.5091,09-121.4935
0595823,10Sacramento,02CA,10Sacramento,0738.4797,09-121.4438
0595824,10Sacramento,02CA,10Sacramento,0738.5178,09-121.4419
0595825,10Sacramento,02CA,10Sacramento,0738.5892,09-121.4057
0595826,10Sacramento,02CA,10Sacramento,0738.5539,09-121.3693
0595827,10Sacramento,02CA,10Sacramento,0738.5662,09-121.3286
0595828,10Sacramento,02CA,10Sacramento,0738.4826,09-121.4006
0595829,10Sacramento,02CA,10Sacramento,0738.4689,08-121.344
0595830,10Sacramento,02CA,10Sacramento,0738.4896,09-121.2772
0595831,10Sacramento,02CA,10Sacramento,0738.4962,09-121.5297
0595832,10Sacramento,02CA,10Sacramento,0738.4695,09-121.4883
0595833,10Sacramento,02CA,10Sacramento,0738.6157,09-121.5053
0595834,10Sacramento,02CA,10Sacramento,0738.6383,09-121.5072
0595835,10Sacramento,02CA,10Sacramento,0738.6626,09-121.4834
0595836,10Sacramento,02CA,10Sacramento,0738.7198,09-121.5343
0595837,10Sacramento,02CA,10Sacramento,0738.6817,08-121.603
0595838,10Sacramento,02CA,10Sacramento,0738.6406,08-121.444
0595840,10Sacramento,02CA,10Sacramento,0738.5816,09-121.4933
0595841,10Sacramento,02CA,10Sacramento,0738.6627,09-121.3406
0595842,10Sacramento,02CA,10Sacramento,0738.6865,09-121.3494
0595843,08Antelope,02CA,10Sacramento,0738.7159,09-121.3648
0595851,10Sacramento,02CA,10Sacramento,0738.6026,09-121.4475
0595852,10Sacramento,02CA,10Sacramento,0738.6026,09-121.4475
0595853,10Sacramento,02CA,10Sacramento,0738.6026,09-121.4475
0595860,10Sacramento,02CA,10Sacramento,0738.6105,09-121.3799
0595864,10Sacramento,02CA,10Sacramento,0738.5878,09-121.3769
0595865,10Sacramento,02CA,10Sacramento,0638.596,09-121.3978
0595866,10Sacramento,02CA,10Sacramento,0638.596,09-121.3978
0595867,10Sacramento,02CA,10Sacramento,0738.5816,09-121.4933
0595894,10Sacramento,02CA,10Sacramento,0738.5816,09-121.4933
0595899,10Sacramento,02CA,10Sacramento,0738.5383,09-121.5549
0595901,10Marysville,02CA,04Yuba,0739.1663,09-121.5105
0595903,09Beale Afb,02CA,04Yuba,0739.1115,09-121.3604
0595910,09Alleghany,02CA,06Sierra,0739.4826,09-120.8483
0595912,08Arbuckle,02CA,06Colusa,0739.0138,09-122.0274
0595913,06Artois,02CA,05Glenn,0739.6197,09-122.1927
0595914,06Bangor,02CA,05Butte,0739.3885,09-121.4052
0595915,06Belden,02CA,06Plumas,0640.006,09-121.2491
0595916,11Berry Creek,02CA,05Butte,0739.6776,09-121.3689
0595917,05Biggs,02CA,05Butte,0739.4162,09-121.7189
0595918,13Browns Valley,02CA,04Yuba,0739.2882,09-121.3303
0595919,11Brownsville,02CA,04Yuba,0739.4525,09-121.2612
0595920,10Butte City,02CA,05Glenn,0739.4568,09-121.9515
0595922,12Camptonville,02CA,04Yuba,0739.4518,09-121.0486
0595923,10Canyon Dam,02CA,06Plumas,0739.5645,09-121.5751
0595924,11Cedar Ridge,02CA,06Nevada,0739.1988,07-121.02
0595925,09Challenge,02CA,04Yuba,0739.4685,09-121.1936
0595926,05Chico,02CA,05Butte,0739.7458,09-121.8444
0595927,05Chico,02CA,05Butte,0739.8117,09-121.9398
0595928,05Chico,02CA,05Butte,0739.7224,09-121.8113
0595929,05Chico,02CA,05Butte,0739.7301,09-121.8414
0595930,13Clipper Mills,02CA,05Butte,0739.5302,09-121.1675
0595932,06Colusa,02CA,06Colusa,0739.2345,09-122.0277
0595934,14Crescent Mills,02CA,06Plumas,0740.0673,09-120.9248
0595935,07Dobbins,02CA,04Yuba,0739.3662,09-121.2256
0595936,11Downieville,02CA,06Sierra,0639.569,09-120.8344
0595937,08Dunnigan,02CA,04Yolo,0638.887,09-121.9992
0595938,06Durham,02CA,05Butte,0639.633,09-121.7886
0595939,09Elk Creek,02CA,05Glenn,0739.5306,09-122.6124
0595940,13Feather Falls,02CA,05Butte,0639.622,09-121.2669
0595941,10Forbestown,02CA,05Butte,0639.521,09-121.2423
0595942,12Forest Ranch,02CA,05Butte,0739.8821,09-121.6728
0595943,05Glenn,02CA,05Glenn,0739.6069,09-122.0384
0595944,13Goodyears Bar,02CA,06Sierra,0739.5399,09-120.8844
0595945,12Grass Valley,02CA,06Nevada,0739.2081,09-121.0069
0595946,11Penn Valley,02CA,06Nevada,0739.2019,09-121.2026
0595947,10Greenville,02CA,06Plumas,0740.1699,09-120.9014
0595948,07Gridley,02CA,05Butte,0739.3532,09-121.7137
0595949,12Grass Valley,02CA,06Nevada,0739.1193,09-121.0938
0595950,06Grimes,02CA,06Colusa,0739.0744,09-121.8927
0595951,13Hamilton City,02CA,05Glenn,0739.7386,09-122.0085
0595953,08Live Oak,02CA,06Sutter,0739.2601,09-121.6923
0595954,07Magalia,02CA,05Butte,0739.8912,07-121.58
0595955,07Maxwell,02CA,06Colusa,0739.3163,09-122.1849
0595956,13Meadow Valley,02CA,06Plumas,0739.9296,09-121.0608
0595957,08Meridian,02CA,06Sutter,0639.052,09-121.8061
0595958,06Nelson,02CA,05Butte,0739.5522,09-121.7644
0595959,11Nevada City,02CA,06Nevada,0739.3017,09-120.9717
0595960,14North San Juan,02CA,06Nevada,0739.3765,09-121.0891
0595961,10Olivehurst,02CA,04Yuba,0739.0861,09-121.5497
